name,email,facultyCode,programmeCode,regNumber,password
Evelyn Asiimwe,evelyn.asiimwe@stud.umu.ac.ug,FASS,SWSA,2025-B401-00168,Umu@2026
Sharon Mukasa,sharon.mukasa@stud.umu.ac.ug,FASS,SWSA,2025-B401-00169,Umu@2026
Margaret Mbabazi,margaret.mbabazi@stud.umu.ac.ug,FASS,SWSA,2022-B401-00170,Umu@2026
George Ssentongo,george.ssentongo@stud.umu.ac.ug,FASS,SWSA,2025-B401-00171,Umu@2026
Fatima Nakayima,fatima.nakayima@stud.umu.ac.ug,FASS,SWSA,2025-B401-00172,Umu@2026
Josephine Wandera,josephine.wandera@stud.umu.ac.ug,FASS,SWSA,2023-B401-00173,Umu@2026
Sophia Nabulya,sophia.nabulya@stud.umu.ac.ug,FASS,SWSA,2024-B401-00174,Umu@2026
Henry Adhiambo,henry.adhiambo@stud.umu.ac.ug,FASS,SWSA,2024-B401-00175,Umu@2026
Shamim Lamunu,shamim.lamunu@stud.umu.ac.ug,FASS,SWSA,2025-B401-00176,Umu@2026
Judith Ssekajja,judith.ssekajja@stud.umu.ac.ug,FASS,SWSA,2025-B401-00177,Umu@2026
Francis Ssemakula,francis.ssemakula@stud.umu.ac.ug,FASS,SWSA,2024-B401-00178,Umu@2026
Sarah Nabisubi,sarah.nabisubi@stud.umu.ac.ug,FASS,SWSA,2022-B401-00179,Umu@2026
Aisha Kiguli,aisha.kiguli@stud.umu.ac.ug,FASS,SWSA,2023-B401-00180,Umu@2026
James Omoding,james.omoding@stud.umu.ac.ug,FASS,SWSA,2023-B401-00181,Umu@2026
Agnes Martha Ssekajja,agnes.martha.ssekajja@stud.umu.ac.ug,FASS,SWSA,2022-B401-00182,Umu@2026
Hassan Tumwebaze,hassan.tumwebaze@stud.umu.ac.ug,FASS,SWSA,2024-B401-00183,Umu@2026
Brenda Mwesigwa,brenda.mwesigwa@stud.umu.ac.ug,FASS,SWSA,2024-B401-00184,Umu@2026
Michael Natukunda,michael.natukunda@stud.umu.ac.ug,FASS,SWSA,2022-B401-00185,Umu@2026
Vincent Chebet,vincent.chebet@stud.umu.ac.ug,FASS,SWSA,2023-B401-00186,Umu@2026
Grace Nabulya,grace.nabulya@stud.umu.ac.ug,FASS,SWSA,2022-B401-00187,Umu@2026
Florence Lubega,florence.lubega@stud.umu.ac.ug,FASS,SWSA,2025-B401-00188,Umu@2026
Henry Ssebaggala,henry.ssebaggala@stud.umu.ac.ug,FASS,SWSA,2025-B401-00189,Umu@2026
Rebecca Kasule,rebecca.kasule@stud.umu.ac.ug,FASS,SWSA,2023-B401-00190,Umu@2026
Peter Nabatanzi,peter.nabatanzi@stud.umu.ac.ug,FASS,SWSA,2025-B401-00191,Umu@2026
Alex Kigozi,alex.kigozi@stud.umu.ac.ug,FASS,SWSA,2025-B401-00192,Umu@2026
Sarah Andrew Wafula,sarah.andrew.wafula@stud.umu.ac.ug,FASS,SWSA,2022-B401-00193,Umu@2026
Abraham Okwir,abraham.okwir@stud.umu.ac.ug,FASS,SWSA,2025-B401-00194,Umu@2026
Grace Nabisubi,grace.nabisubi@stud.umu.ac.ug,FASS,BADS,2025-B402-00001,Umu@2026
Joseph Ouma,joseph.ouma@stud.umu.ac.ug,FASS,BADS,2024-B402-00002,Umu@2026
Sophia Lamunu,sophia.lamunu@stud.umu.ac.ug,FASS,BADS,2024-B402-00003,Umu@2026
Sarah Tendo,sarah.tendo@stud.umu.ac.ug,FASS,BADS,2023-B402-00004,Umu@2026
James Alice Lubega,james.alice.lubega@stud.umu.ac.ug,FASS,BADS,2023-B402-00005,Umu@2026
Brian Masinde,brian.masinde@stud.umu.ac.ug,FASS,BADS,2025-B402-00006,Umu@2026
Agnes Florence Bwette,agnes.florence.bwette@stud.umu.ac.ug,FASS,BADS,2024-B402-00007,Umu@2026
Godfrey Nakimuli,godfrey.nakimuli@stud.umu.ac.ug,FASS,BADS,2023-B402-00008,Umu@2026
Ronald Bahati,ronald.bahati@stud.umu.ac.ug,FASS,BADS,2023-B402-00009,Umu@2026
Amos Lwanga,amos.lwanga@stud.umu.ac.ug,FASS,BADS,2023-B402-00010,Umu@2026
Kenneth Atuhaire,kenneth.atuhaire@stud.umu.ac.ug,FASS,BADS,2025-B402-00011,Umu@2026
Brian Birungi,brian.birungi@stud.umu.ac.ug,FASS,BADS,2025-B402-00012,Umu@2026
Rose Esther Ocen,rose.esther.ocen@stud.umu.ac.ug,FASS,BADS,2023-B402-00013,Umu@2026
Emmanuel Kamau,emmanuel.kamau@stud.umu.ac.ug,FASS,BADS,2025-B402-00014,Umu@2026
Christopher David Mugabi,christopher.david.mugabi@stud.umu.ac.ug,FASS,BADS,2023-B402-00015,Umu@2026
Paul Nabirye,paul.nabirye@stud.umu.ac.ug,FASS,BADS,2025-B402-00016,Umu@2026
Patrick Njoroge,patrick.njoroge@stud.umu.ac.ug,FASS,BADS,2024-B402-00017,Umu@2026
Victoria Kaggwa,victoria.kaggwa@stud.umu.ac.ug,FASS,BADS,2022-B402-00018,Umu@2026
Juliet Aguti,juliet.aguti@stud.umu.ac.ug,FASS,BADS,2024-B402-00019,Umu@2026
Denis Auma,denis.auma@stud.umu.ac.ug,FASS,BADS,2025-B402-00020,Umu@2026
Amina Sarah Okeyo,amina.sarah.okeyo@stud.umu.ac.ug,FASS,BADS,2023-B402-00021,Umu@2026
Nathan Amone,nathan.amone@stud.umu.ac.ug,FASS,BADS,2025-B402-00022,Umu@2026
Mercy Nabatanzi,mercy.nabatanzi@stud.umu.ac.ug,FASS,BADS,2024-B402-00023,Umu@2026
Timothy Nakayima,timothy.nakayima@stud.umu.ac.ug,FASS,BADS,2023-B402-00024,Umu@2026
Joash Nalwoga,joash.nalwoga@stud.umu.ac.ug,FASS,BADS,2022-B402-00025,Umu@2026
Charles Kigozi,charles.kigozi@stud.umu.ac.ug,FASS,BADS,2023-B402-00026,Umu@2026
Olivia Namiiro,olivia.namiiro@stud.umu.ac.ug,FASS,BADS,2023-B402-00027,Umu@2026
Grace Wandera,grace.wandera@stud.umu.ac.ug,FASS,BADS,2025-B402-00028,Umu@2026
Vincent Joyce Otieno,vincent.joyce.otieno@stud.umu.ac.ug,FASS,BADS,2025-B402-00029,Umu@2026
Nicholas Ssekitoleko,nicholas.ssekitoleko@stud.umu.ac.ug,FASS,BADS,2025-B402-00030,Umu@2026
Daniel Opio,daniel.opio@stud.umu.ac.ug,FASS,BADS,2025-B402-00031,Umu@2026
George Saleh,george.saleh@stud.umu.ac.ug,FASS,BADS,2024-B402-00032,Umu@2026
Julius Kayiwa,julius.kayiwa@stud.umu.ac.ug,FASS,BADS,2022-B402-00033,Umu@2026
Jackson Byaruhanga,jackson.byaruhanga@stud.umu.ac.ug,FASS,BADS,2022-B402-00034,Umu@2026
Fatima Chebet,fatima.chebet@stud.umu.ac.ug,FASS,BADS,2025-B402-00035,Umu@2026
Rachel Muwonge,rachel.muwonge@stud.umu.ac.ug,FASS,BADS,2023-B402-00036,Umu@2026
Mary Nakayima,mary.nakayima@stud.umu.ac.ug,FASS,BADS,2025-B402-00037,Umu@2026
Timothy Ronald Alupo,timothy.ronald.alupo@stud.umu.ac.ug,FASS,BADS,2025-B402-00038,Umu@2026
Godfrey Aguti,godfrey.aguti@stud.umu.ac.ug,FASS,BADS,2022-B402-00039,Umu@2026
Stella George Ochieng,stella.george.ochieng@stud.umu.ac.ug,FASS,BADS,2024-B402-00040,Umu@2026
Juliet Joseph Kamau,juliet.joseph.kamau@stud.umu.ac.ug,FASS,BADS,2025-B402-00041,Umu@2026
Matthew Thomas Sebbaale,matthew.thomas.sebbaale@stud.umu.ac.ug,FASS,BADS,2025-B402-00042,Umu@2026
Wilberforce Chebet,wilberforce.chebet@stud.umu.ac.ug,FASS,BADS,2022-B402-00043,Umu@2026
Hadijah Lubega,hadijah.lubega@stud.umu.ac.ug,FASS,BADS,2025-B402-00044,Umu@2026
David Kayiwa,david.kayiwa@stud.umu.ac.ug,FASS,BADS,2024-B402-00045,Umu@2026
Matia Ssekajja,matia.ssekajja@stud.umu.ac.ug,FASS,BADS,2023-B402-00046,Umu@2026
Wilberforce Namiiro,wilberforce.namiiro@stud.umu.ac.ug,FASS,BADS,2023-B402-00047,Umu@2026
Wilberforce Saleh,wilberforce.saleh@stud.umu.ac.ug,FASS,BADS,2025-B402-00048,Umu@2026
Joy Nakamya,joy.nakamya@stud.umu.ac.ug,FASS,BADS,2025-B402-00049,Umu@2026
Godfrey Nabatanzi,godfrey.nabatanzi@stud.umu.ac.ug,FASS,BADS,2022-B402-00050,Umu@2026
Jacob Ochieng,jacob.ochieng@stud.umu.ac.ug,FASS,BADS,2023-B402-00051,Umu@2026
Shamim Ssali,shamim.ssali@stud.umu.ac.ug,FASS,BADS,2024-B402-00052,Umu@2026
Nathan Wambui,nathan.wambui@stud.umu.ac.ug,FASS,BADS,2022-B402-00053,Umu@2026
Harold Waswa,harold.waswa@stud.umu.ac.ug,FASS,BADS,2023-B402-00054,Umu@2026
Kenneth Kigozi,kenneth.kigozi@stud.umu.ac.ug,FASS,BADS,2024-B402-00055,Umu@2026
Ambrose Nakamatte,ambrose.nakamatte@stud.umu.ac.ug,FASS,BADS,2022-B402-00056,Umu@2026
Andrew Kayiwa,andrew.kayiwa@stud.umu.ac.ug,FASS,BADS,2024-B402-00057,Umu@2026
Kenneth Kirabo,kenneth.kirabo@stud.umu.ac.ug,FASS,BADS,2022-B402-00058,Umu@2026
Doreen Patricia Nakato,doreen.patricia.nakato@stud.umu.ac.ug,FASS,BADS,2024-B402-00059,Umu@2026
Sharon Mutua,sharon.mutua@stud.umu.ac.ug,FASS,BADS,2024-B402-00060,Umu@2026
Timothy Kasirye,timothy.kasirye@stud.umu.ac.ug,FASS,BADS,2025-B402-00061,Umu@2026
Moreen Nakamatte,moreen.nakamatte@stud.umu.ac.ug,FASS,BADS,2025-B402-00062,Umu@2026
Edward Ssebaggala,edward.ssebaggala@stud.umu.ac.ug,FASS,BADS,2024-B402-00063,Umu@2026
Sophia Ssebaggala,sophia.ssebaggala@stud.umu.ac.ug,FASS,BADS,2023-B402-00064,Umu@2026
Margaret Mukasa,margaret.mukasa@stud.umu.ac.ug,FASS,BADS,2023-B402-00065,Umu@2026
Julius Ssemanda,julius.ssemanda@stud.umu.ac.ug,FASS,BADS,2022-B402-00066,Umu@2026
Dorcus Kagimu,dorcus.kagimu@stud.umu.ac.ug,FASS,BADS,2024-B402-00067,Umu@2026
Godfrey Isaac Kiguli,godfrey.isaac.kiguli@stud.umu.ac.ug,FASS,BADS,2023-B402-00068,Umu@2026
Uwase Cherono,uwase.cherono@stud.umu.ac.ug,FASS,BADS,2024-B402-00069,Umu@2026
Catherine Komakech,catherine.komakech@stud.umu.ac.ug,FASS,BADS,2023-B402-00070,Umu@2026
William Namirimu,william.namirimu@stud.umu.ac.ug,FASS,BADS,2025-B402-00071,Umu@2026
Simon Kagimu,simon.kagimu@stud.umu.ac.ug,FASS,BADS,2025-B402-00072,Umu@2026
Judith Daniel Musoke,judith.daniel.musoke@stud.umu.ac.ug,FASS,BADS,2025-B402-00073,Umu@2026
Hadijah Wanyonyi,hadijah.wanyonyi@stud.umu.ac.ug,FASS,BADS,2024-B402-00074,Umu@2026
Nicholas Kasirye,nicholas.kasirye@stud.umu.ac.ug,FASS,BADS,2025-B402-00075,Umu@2026
Godfrey Mugabi,godfrey.mugabi@stud.umu.ac.ug,FASS,BADS,2024-B402-00076,Umu@2026
Halima Katongole,halima.katongole@stud.umu.ac.ug,FASS,BADS,2022-B402-00077,Umu@2026
John Mugabi,john.mugabi@stud.umu.ac.ug,FASS,BADS,2025-B402-00078,Umu@2026
Martin Kaggwa,martin.kaggwa@stud.umu.ac.ug,FASS,BADS,2022-B402-00079,Umu@2026
Brenda Akello,brenda.akello@stud.umu.ac.ug,FASS,BADS,2023-B402-00080,Umu@2026
Lawrence Kaggwa,lawrence.kaggwa@stud.umu.ac.ug,FASS,BADS,2023-B402-00081,Umu@2026
Catherine Nanyonjo,catherine.nanyonjo@stud.umu.ac.ug,FASS,BADS,2025-B402-00082,Umu@2026
Judith Wasike,judith.wasike@stud.umu.ac.ug,FASS,BADS,2025-B402-00083,Umu@2026
Joseph Esther Odongo,joseph.esther.odongo@stud.umu.ac.ug,FASS,BADS,2025-B402-00084,Umu@2026
Clare Owino,clare.owino@stud.umu.ac.ug,FASS,BADS,2023-B402-00085,Umu@2026
Michael Kamya,michael.kamya@stud.umu.ac.ug,FASS,BADS,2022-B402-00086,Umu@2026
Matia Njoroge,matia.njoroge@stud.umu.ac.ug,FASS,BADS,2025-B402-00087,Umu@2026
Rashidah Juma,rashidah.juma@stud.umu.ac.ug,FASS,BADS,2024-B402-00088,Umu@2026
Victoria Amone,victoria.amone@stud.umu.ac.ug,FASS,BADS,2024-B402-00089,Umu@2026
Tonny Nalwoga,tonny.nalwoga@stud.umu.ac.ug,FASS,BADS,2024-B402-00090,Umu@2026
Vincent Kenneth Mugisha,vincent.kenneth.mugisha@stud.umu.ac.ug,FASS,BADS,2022-B402-00091,Umu@2026
Cyprian Agnes Nakamya,cyprian.agnes.nakamya@stud.umu.ac.ug,FASS,BADS,2022-B402-00092,Umu@2026
William Ssewanyana,william.ssewanyana@stud.umu.ac.ug,FASS,BADS,2025-B402-00093,Umu@2026
Evelyn Nalwoga,evelyn.nalwoga@stud.umu.ac.ug,FASS,BADS,2024-B402-00094,Umu@2026
Charles Akena,charles.akena@stud.umu.ac.ug,FASS,BADS,2023-B402-00095,Umu@2026
Deogratius Kamau,deogratius.kamau@stud.umu.ac.ug,FASS,BADS,2023-B402-00096,Umu@2026
Hassan Bwette,hassan.bwette@stud.umu.ac.ug,FASS,BADS,2022-B402-00097,Umu@2026
Joseph Namiiro,joseph.namiiro@stud.umu.ac.ug,FASS,BADS,2022-B402-00098,Umu@2026
Rebecca Muwonge,rebecca.muwonge@stud.umu.ac.ug,FASS,BADS,2024-B402-00099,Umu@2026
Moreen Wafula,moreen.wafula@stud.umu.ac.ug,FASS,BADS,2022-B402-00100,Umu@2026
Ronald Mwesigwa,ronald.mwesigwa@stud.umu.ac.ug,FASS,BADS,2025-B402-00101,Umu@2026
Jackson Sebbaale,jackson.sebbaale@stud.umu.ac.ug,FASS,BADS,2025-B402-00102,Umu@2026
Marion Namukasa,marion.namukasa@stud.umu.ac.ug,FASS,BADS,2023-B402-00103,Umu@2026
Harold Lubega,harold.lubega@stud.umu.ac.ug,FASS,BADS,2023-B402-00104,Umu@2026
Catherine Tumwebaze,catherine.tumwebaze@stud.umu.ac.ug,FASS,BADS,2023-B402-00105,Umu@2026
Deogratius Sarah Twinomugisha,deogratius.sarah.twinomugisha@stud.umu.ac.ug,FASS,BADS,2023-B402-00106,Umu@2026
Nakato Tendo,nakato.tendo@stud.umu.ac.ug,FASS,BADS,2025-B402-00107,Umu@2026
Allen Nakimera,allen.nakimera@stud.umu.ac.ug,FASS,BADS,2025-B402-00108,Umu@2026
Rebecca Sserwadda,rebecca.sserwadda@stud.umu.ac.ug,FASS,BADS,2023-B402-00109,Umu@2026
Robinah Mugabi,robinah.mugabi@stud.umu.ac.ug,FASS,BADS,2024-B402-00110,Umu@2026
Sharon Namaganda,sharon.namaganda@stud.umu.ac.ug,FASS,BADS,2025-B402-00111,Umu@2026
Jacob Atuhaire,jacob.atuhaire@stud.umu.ac.ug,FASS,BADS,2025-B402-00112,Umu@2026
Alex Oloya,alex.oloya@stud.umu.ac.ug,FASS,BADS,2024-B402-00113,Umu@2026
Juliet Nakamya,juliet.nakamya@stud.umu.ac.ug,FASS,BADS,2022-B402-00114,Umu@2026
Vincent Wanyonyi,vincent.wanyonyi@stud.umu.ac.ug,FASS,BADS,2024-B402-00115,Umu@2026
Jackson Kakooza,jackson.kakooza@stud.umu.ac.ug,FASS,BADS,2024-B402-00116,Umu@2026
Joseph Ronald Nankya,joseph.ronald.nankya@stud.umu.ac.ug,FASS,BADS,2024-B402-00117,Umu@2026
Mary Kamau,mary.kamau@stud.umu.ac.ug,FASS,BADS,2023-B402-00118,Umu@2026
Fatima Nankya,fatima.nankya@stud.umu.ac.ug,FASS,BADS,2024-B402-00119,Umu@2026
John Nakato,john.nakato@stud.umu.ac.ug,FASS,BADS,2025-B402-00120,Umu@2026
Loyce Otieno,loyce.otieno@stud.umu.ac.ug,FASS,BADS,2025-B402-00121,Umu@2026
Moreen James Wafula,moreen.james.wafula@stud.umu.ac.ug,FASS,BADS,2023-B402-00122,Umu@2026
Moses Namukasa,moses.namukasa@stud.umu.ac.ug,FASS,BADS,2023-B402-00123,Umu@2026
Moreen Muwonge,moreen.muwonge@stud.umu.ac.ug,FASS,BADS,2024-B402-00124,Umu@2026
Robinah Ndyanabo,robinah.ndyanabo@stud.umu.ac.ug,FASS,BADS,2022-B402-00125,Umu@2026
Rashidah Nabatanzi,rashidah.nabatanzi@stud.umu.ac.ug,FASS,BADS,2022-B402-00126,Umu@2026
Olivia Twinomugisha,olivia.twinomugisha@stud.umu.ac.ug,FASS,BADS,2022-B402-00127,Umu@2026
Jackson Uwera,jackson.uwera@stud.umu.ac.ug,FASS,BADS,2022-B402-00128,Umu@2026
Aisha Kigozi,aisha.kigozi@stud.umu.ac.ug,FASS,BADS,2022-B402-00129,Umu@2026
Dorcus Nalwoga,dorcus.nalwoga@stud.umu.ac.ug,FASS,BADS,2022-B402-00130,Umu@2026
Joseph Amone,joseph.amone@stud.umu.ac.ug,FASS,BADS,2025-B402-00131,Umu@2026
Resty Tendo,resty.tendo@stud.umu.ac.ug,FASS,BADS,2025-B402-00132,Umu@2026
Umutoni Kigozi,umutoni.kigozi@stud.umu.ac.ug,FASS,BADS,2022-B402-00133,Umu@2026
Eric Aguti,eric.aguti@stud.umu.ac.ug,FASS,BADS,2022-B402-00134,Umu@2026
Elly Ocen,elly.ocen@stud.umu.ac.ug,FASS,BADS,2022-B402-00135,Umu@2026
Charles Uwera,charles.uwera@stud.umu.ac.ug,FASS,BADS,2025-B402-00136,Umu@2026
Shamim Kasirye,shamim.kasirye@stud.umu.ac.ug,FASS,BADS,2024-B402-00137,Umu@2026
Isaac Ssali,isaac.ssali@stud.umu.ac.ug,FASS,BADS,2025-B402-00138,Umu@2026
Faridah Peter Chebet,faridah.peter.chebet@stud.umu.ac.ug,FASS,BADS,2023-B402-00139,Umu@2026
Robinah Lwanga,robinah.lwanga@stud.umu.ac.ug,FASS,BADS,2024-B402-00140,Umu@2026
Paul Atuhaire,paul.atuhaire@stud.umu.ac.ug,FASS,BADS,2025-B402-00141,Umu@2026
Diana Ssebaggala,diana.ssebaggala@stud.umu.ac.ug,FASS,BADS,2023-B402-00142,Umu@2026
Florence Lamunu,florence.lamunu@stud.umu.ac.ug,FASS,BADS,2023-B402-00143,Umu@2026
Grace Ouma,grace.ouma@stud.umu.ac.ug,FASS,BADS,2023-B402-00144,Umu@2026
Alex Juliet Ssekajja,alex.juliet.ssekajja@stud.umu.ac.ug,FASS,BADS,2025-B402-00145,Umu@2026
Uwase Kirabo,uwase.kirabo@stud.umu.ac.ug,FASS,BADS,2023-B402-00146,Umu@2026
Rachel Kasule,rachel.kasule@stud.umu.ac.ug,FASS,BADS,2024-B402-00147,Umu@2026
Prossy Ouma,prossy.ouma@stud.umu.ac.ug,FASS,BADS,2025-B402-00148,Umu@2026
Shamim Agnes Kamau,shamim.agnes.kamau@stud.umu.ac.ug,FASS,BADS,2025-B402-00149,Umu@2026
Esther Ocen,esther.ocen@stud.umu.ac.ug,FASS,BADS,2024-B402-00150,Umu@2026
Mariam Ssekitoleko,mariam.ssekitoleko@stud.umu.ac.ug,FASS,BADS,2022-B402-00151,Umu@2026
Victoria Kirabo,victoria.kirabo@stud.umu.ac.ug,FASS,BADS,2022-B402-00152,Umu@2026
Joy Nabisubi,joy.nabisubi@stud.umu.ac.ug,FASS,BADS,2022-B402-00153,Umu@2026
Dorcus Ssekitoleko,dorcus.ssekitoleko@stud.umu.ac.ug,FASS,BADS,2025-B402-00154,Umu@2026
Juliet Atuhaire,juliet.atuhaire@stud.umu.ac.ug,FASS,BADS,2023-B402-00155,Umu@2026
Nicholas Sebbaale,nicholas.sebbaale@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00001,Umu@2026
Mark Wandera,mark.wandera@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00002,Umu@2026
Deogratius Ssemanda,deogratius.ssemanda@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00003,Umu@2026
Matthew Chebet,matthew.chebet@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00004,Umu@2026
Anitah Mukasa,anitah.mukasa@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00005,Umu@2026
Christine Kintu,christine.kintu@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00006,Umu@2026
Judith Alupo,judith.alupo@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00007,Umu@2026
Gerald Auma,gerald.auma@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00008,Umu@2026
Mary Nakimuli,mary.nakimuli@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00009,Umu@2026
Ronald Doreen Anyango,ronald.doreen.anyango@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00010,Umu@2026
Rashidah Lwanga,rashidah.lwanga@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00011,Umu@2026
Deogratius Mutua,deogratius.mutua@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00012,Umu@2026
Judith Wanyonyi,judith.wanyonyi@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00013,Umu@2026
Harold Kagimu,harold.kagimu@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00014,Umu@2026
William Nabatanzi,william.nabatanzi@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00015,Umu@2026
Evelyn Adhiambo,evelyn.adhiambo@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00016,Umu@2026
Susan Ssemanda,susan.ssemanda@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00017,Umu@2026
Charles Ochieng,charles.ochieng@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00018,Umu@2026
Matia Kasule,matia.kasule@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00019,Umu@2026
Ivan Ayebare,ivan.ayebare@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00020,Umu@2026
Christopher Kirabo,christopher.kirabo@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00021,Umu@2026
Mary Wafula,mary.wafula@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00022,Umu@2026
Andrew Agnes Adhiambo,andrew.agnes.adhiambo@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00023,Umu@2026
Moreen Musoke,moreen.musoke@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00024,Umu@2026
Evarist Juma,evarist.juma@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00025,Umu@2026
Doreen Byaruhanga,doreen.byaruhanga@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00026,Umu@2026
Rachel John Mugisha,rachel.john.mugisha@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00027,Umu@2026
Halima Nakitende,halima.nakitende@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00028,Umu@2026
Rachel Esther Mugisha,rachel.esther.mugisha@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00029,Umu@2026
Isaac Mwangi,isaac.mwangi@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00030,Umu@2026
Isaac Sebbaale,isaac.sebbaale@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00031,Umu@2026
Lawrence Namirimu,lawrence.namirimu@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00032,Umu@2026
Dorcus Mugisha,dorcus.mugisha@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00033,Umu@2026
Peter Natukunda,peter.natukunda@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00034,Umu@2026
Godfrey Opio,godfrey.opio@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00035,Umu@2026
Margaret Sserwadda,margaret.sserwadda@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00036,Umu@2026
Joy Betty Twinomugisha,joy.betty.twinomugisha@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00037,Umu@2026
Umutoni Kiguli,umutoni.kiguli@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00038,Umu@2026
Shamim Adongo,shamim.adongo@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00039,Umu@2026
Henry Kintu,henry.kintu@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00040,Umu@2026
Kenneth Omoding,kenneth.omoding@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00041,Umu@2026
James Nakato,james.nakato@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00042,Umu@2026
Dennis Ntale,dennis.ntale@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00043,Umu@2026
Nicholas Uwera,nicholas.uwera@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00044,Umu@2026
James Ssebaggala,james.ssebaggala@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00045,Umu@2026
Andrew Kawuma,andrew.kawuma@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00046,Umu@2026
Harriet Nakato,harriet.nakato@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00047,Umu@2026
Abraham Owino,abraham.owino@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00048,Umu@2026
Thomas Kagimu,thomas.kagimu@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00049,Umu@2026
Ronald Namaganda,ronald.namaganda@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00050,Umu@2026
Isaac Amone,isaac.amone@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00051,Umu@2026
Livingstone Nankya,livingstone.nankya@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00052,Umu@2026
Alex Kasirye,alex.kasirye@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00053,Umu@2026
Winnie Adongo,winnie.adongo@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00054,Umu@2026
Lawrence Betty Kaggwa,lawrence.betty.kaggwa@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00055,Umu@2026
David David Nansubuga,david.david.nansubuga@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00056,Umu@2026
Abraham Ssemanda,abraham.ssemanda@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00057,Umu@2026
Jackson Florence Okello,jackson.florence.okello@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00058,Umu@2026
Florence Nakamya,florence.nakamya@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00059,Umu@2026
Peter Sebbaale,peter.sebbaale@stud.umu.ac.ug,FASS,BAEDS,2025-B403-00060,Umu@2026
Saudah Kirabo,saudah.kirabo@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00061,Umu@2026
Andrew Anyango,andrew.anyango@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00062,Umu@2026
Evelyn Lukwiya,evelyn.lukwiya@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00063,Umu@2026
Daniel Chebet,daniel.chebet@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00064,Umu@2026
Cyprian Otieno,cyprian.otieno@stud.umu.ac.ug,FASS,BAEDS,2024-B403-00065,Umu@2026
Evarist Tumusiime,evarist.tumusiime@stud.umu.ac.ug,FASS,BAEDS,2023-B403-00066,Umu@2026
Joseph Okello,joseph.okello@stud.umu.ac.ug,FASS,BAEDS,2022-B403-00067,Umu@2026
